"Jahr","Kanton (-) / Bezirk (>>) / Gemeinde (......)","Hauptsprachen - Total Staatsangehörigkeit - Total","Hauptsprachen - Total Schweizer","Hauptsprachen - Total Ausländer","Deutsch Staatsangehörigkeit - Total","Deutsch Schweizer","Deutsch Ausländer","Französisch Staatsangehörigkeit - Total","Französisch Schweizer","Französisch Ausländer","Italienisch Staatsangehörigkeit - Total","Italienisch Schweizer","Italienisch Ausländer","Rätoromanisch Staatsangehörigkeit - Total","Rätoromanisch Schweizer","Rätoromanisch Ausländer","Englisch Staatsangehörigkeit - Total","Englisch Schweizer","Englisch Ausländer","Niederländisch Staatsangehörigkeit - Total","Niederländisch Schweizer","Niederländisch Ausländer","Skandinavische Sprachen Staatsangehörigkeit - Total","Skandinavische Sprachen Schweizer","Skandinavische Sprachen Ausländer","Griechisch Staatsangehörigkeit - Total","Griechisch Schweizer","Griechisch Ausländer","Spanisch Staatsangehörigkeit - Total","Spanisch Schweizer","Spanisch Ausländer","Slawische Sprachen (ohne Tschechisch und Slowakisch) Staatsangehörigkeit - Total","Slawische Sprachen (ohne Tschechisch und Slowakisch) Schweizer","Slawische Sprachen (ohne Tschechisch und Slowakisch) Ausländer","Tschechisch und Slowakisch Staatsangehörigkeit - Total","Tschechisch und Slowakisch Schweizer","Tschechisch und Slowakisch Ausländer","Ungarisch Staatsangehörigkeit - Total","Ungarisch Schweizer","Ungarisch Ausländer","Andere Sprachen Staatsangehörigkeit - Total","Andere Sprachen Schweizer","Andere Sprachen Ausländer"
"1980","......5035 Dongio",412,355,57,20,20,0,9,9,0,377,323,54,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"1980","......5036 Ghirone",67,63,4,2,2,0,0,0,0,65,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5037 Largario",17,17,0,1,1,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5038 Leontica",298,287,11,6,6,0,4,4,0,288,277,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5039 Lottigna",79,74,5,9,9,0,1,1,0,69,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5040 Ludiano",253,239,14,13,11,2,6,6,0,232,220,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"1980","......5041 Malvaglia",1105,1069,36,22,22,0,50,47,3,1029,997,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"1980","......5042 Marolta",53,52,1,1,1,0,0,0,0,52,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5043 Olivone",796,729,67,12,10,2,5,4,1,767,712,55,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,9,1,8,0,0,0,0,0,0,0,0,0
"1980","......5044 Ponto Valentino",248,243,5,4,4,0,2,2,0,241,236,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1980","......5045 Prugiasco",156,153,3,2,1,1,1,1,0,152,150,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5046 Semione",257,255,2,12,11,1,2,2,0,242,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1980","......5047 Torre",259,248,11,10,10,0,0,0,0,248,237,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980",">> Distretto di Leventina",11699,7659,4040,377,345,32,64,61,3,10807,7223,3584,7,5,2,12,3,9,0,0,0,0,0,0,5,1,4,139,11,128,177,5,172,4,1,3,3,0,3,104,4,100
"1980","......5061 Airolo",1995,1566,429,109,101,8,9,8,1,1759,1447,312,5,3,2,2,1,1,0,0,0,0,0,0,1,1,0,26,4,22,11,1,10,1,0,1,0,0,0,72,0,72
"1980","......5062 Anzonico",107,60,47,2,2,0,0,0,0,99,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5063 Bedretto",77,66,11,2,2,0,1,1,0,74,63,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5064 Bodio",1477,779,698,24,23,1,9,9,0,1412,743,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,3,9,2,1,1,3,0,3,3,0,3
"1980","......5065 Calonico",31,29,2,3,3,0,1,1,0,27,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5066 Calpiogna",86,69,17,8,7,1,1,1,0,76,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5067 Campello",57,50,7,6,5,1,6,6,0,44,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1980","......5068 Cavagnago",80,73,7,3,3,0,2,2,0,75,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5069 Chiggiogna",431,329,102,13,13,0,2,2,0,409,312,97,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
"1980","......5070 Chironico",408,396,12,29,29,0,2,2,0,377,365,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5071 Dalpe",174,137,37,11,3,8,0,0,0,161,134,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5072 Faido",1844,1015,829,55,47,8,3,3,0,1627,962,665,2,2,0,1,0,1,0,0,0,0,0,0,3,0,3,50,0,50,83,0,83,0,0,0,0,0,0,20,1,19
"1980","......5073 Giornico",1305,760,545,19,17,2,2,1,1,1233,741,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,20,27,0,27,1,0,1,0,0,0,2,0,2
"1980","......5074 Mairengo",375,150,225,25,25,0,1,1,0,334,124,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,12,0,0,0,0,0,0,0,0,0
"1980","......5075 Osco",150,98,52,6,6,0,1,1,0,143,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5076 Personico",384,254,130,4,4,0,1,1,0,374,247,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5077 Pollegio",717,430,287,5,5,0,5,4,1,690,419,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,9,0,9,0,0,0,0,0,0,2,1,1
"1980","......5078 Prato (Leventina)",455,288,167,9,9,0,2,2,0,430,276,154,0,0,0,6,0,6,0,0,0,0,0,0,1,0,1,4,1,3,3,0,3,0,0,0,0,0,0,0,0,0
"1980","......5079 Quinto",1391,961,430,32,29,3,13,13,0,1324,916,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,15,0,15,0,0,0,0,0,0,4,1,3
"1980","......5080 Rossura",71,69,2,0,0,0,2,2,0,69,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5081 Sobrio",84,80,4,12,12,0,1,1,0,70,66,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980",">> Distretto di Locarno",50778,38813,11965,9889,8329,1560,1138,1001,137,37732,29065,8667,124,110,14,159,57,102,180,39,141,118,25,93,6,1,5,658,63,595,328,51,277,71,9,62,64,25,39,311,38,273
"1980","......5091 Ascona",4722,3340,1382,1656,1223,433,166,135,31,2623,1928,695,18,18,0,34,9,25,41,6,35,31,3,28,1,0,1,49,4,45,56,7,49,11,1,10,7,4,3,29,2,27
"1980","......5092 Auressio",58,49,9,7,7,0,2,2,0,47,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"1980","......5093 Berzona",61,54,7,24,21,3,0,0,0,37,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5094 Borgnone",165,163,2,10,10,0,0,0,0,155,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5095 Brione (Verzasca)",185,183,2,8,7,1,5,4,1,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5096 Brione sopra Minusio",383,321,62,113,84,29,12,11,1,253,221,32,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1980","......5097 Brissago",1987,1592,395,488,365,123,21,14,7,1381,1194,187,8,8,0,14,6,8,21,3,18,6,0,6,0,0,0,19,1,18,19,1,18,0,0,0,0,0,0,10,0,10
"1980","......5098 Caviano",128,125,3,23,23,0,4,4,0,101,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5099 Cavigliano",440,395,45,87,73,14,6,5,1,336,312,24,0,0,0,4,2,2,0,0,0,2,2,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1
"1980","......5101 Contone",435,351,84,15,15,0,1,1,0,413,335,78,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0
"1980","......5102 Corippo",47,47,0,9,9,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5104 Cugnasco",593,498,95,68,64,4,13,13,0,496,417,79,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,1,1,1,0,0,0,0,8,0,8
"1980","......5105 Frasco",61,60,1,2,1,1,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5106 Gerra (Gambarogno)",268,233,35,59,53,6,5,5,0,198,173,25,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1980","......5107 Gerra (Verzasca)",805,693,112,124,116,8,14,14,0,661,560,101,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1980","......5108 Gordola",2956,2400,556,374,349,25,36,35,1,2489,2007,482,3,2,1,2,1,1,5,0,5,3,1,2,0,0,0,21,1,20,4,2,2,7,0,7,1,1,0,11,1,10
"1980","......5109 Gresso",61,61,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5110 Indemini",44,43,1,4,4,0,5,5,0,34,34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5111 Intragna",849,756,93,135,127,8,13,8,5,689,620,69,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,0,0,0,1,0,1,0,0,0
"1980","......5112 Lavertezzo",615,524,91,66,60,6,14,14,0,521,446,75,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,1,0,1,0,0,0,0,0,0,1,1,0
"1980","......5113 Locarno",14103,9964,4139,2015,1776,239,274,240,34,11111,7818,3293,39,29,10,20,11,9,31,13,18,23,3,20,4,0,4,258,27,231,143,19,124,19,2,17,21,10,11,145,16,129
"1980","......5114 Loco",224,202,22,41,39,2,6,5,1,174,155,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5115 Losone",4911,3714,1197,928,807,121,146,130,16,3685,2750,935,7,7,0,5,1,4,9,3,6,3,0,3,0,0,0,57,6,51,22,1,21,7,1,6,13,2,11,29,6,23
"1980","......5116 Magadino",1042,871,171,116,102,14,17,14,3,899,751,148,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,4,0,4,0,0,0,0,0,0
"1980","......5117 Mergoscia",147,142,5,25,24,1,4,4,0,118,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5118 Minusio",5602,4388,1214,1304,1102,202,160,146,14,3894,3074,820,15,14,1,43,11,32,28,8,20,23,7,16,1,1,0,59,6,53,32,9,23,12,1,11,6,3,3,25,6,19
"1980","......5119 Mosogno",57,55,2,3,3,0,7,7,0,47,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5120 Muralto",2814,1941,873,614,538,76,72,61,11,1919,1318,601,10,10,0,10,3,7,8,1,7,7,0,7,0,0,0,129,2,127,19,3,16,0,0,0,7,3,4,19,2,17
"1980","......5121 Orselina",767,625,142,393,324,69,25,23,2,295,259,36,8,8,0,7,2,5,13,1,12,9,2,7,0,0,0,5,3,2,4,0,4,4,2,2,0,0,0,4,1,3
"1980","......5122 Palagnedra",123,117,6,21,19,2,0,0,0,101,98,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5123 Piazzogna",234,193,41,30,22,8,4,4,0,197,165,32,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1980","......5125 Ronco sopra Ascona",745,544,201,304,200,104,21,19,2,403,321,82,0,0,0,3,1,2,2,0,2,3,1,2,0,0,0,4,1,3,3,1,2,0,0,0,0,0,0,2,0,2
"1980","......5127 San Nazzaro",606,515,91,155,139,16,16,14,2,424,355,69,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,3,2,1,2,1,1
"1980","......5128 Sant'Abbondio",132,117,15,47,43,4,2,2,0,77,72,5,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5129 Sonogno",92,92,0,2,2,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5130 Tegna",469,416,53,88,84,4,7,6,1,365,319,46,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0,0,0,0
"1980","......5131 Tenero-Contra",1853,1206,647,251,232,19,18,18,0,1519,950,569,3,2,1,5,1,4,3,1,2,0,0,0,0,0,0,21,1,20,6,0,6,2,0,2,5,0,5,20,1,19
"1980","......5132 Vergeletto",110,102,8,3,3,0,0,0,0,106,98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1980","......5133 Verscio",718,667,51,111,104,7,16,15,1,582,541,41,3,3,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2
"1980","......5134 Vira (Gambarogno)",579,492,87,102,94,8,11,11,0,459,383,76,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
"1980","......5135 Vogorno",263,248,15,22,20,2,3,3,0,233,224,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"1980","......5136 Onsernone",324,314,10,42,41,1,12,9,3,270,264,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980",">> Distretto di Lugano",104559,77486,27073,14015,11891,2124,2627,2283,344,83988,62334,21654,261,236,25,742,195,547,226,49,177,212,37,175,62,21,41,885,183,702,662,114,548,34,7,27,110,43,67,735,93,642
"1980","......5141 Agno",2740,1973,767,463,401,62,68,67,1,2155,1485,670,8,8,0,9,1,8,2,1,1,1,1,0,1,0,1,13,5,8,13,2,11,0,0,0,3,1,2,4,1,3
"1980","......5142 Agra",252,216,36,52,46,6,12,11,1,182,157,25,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
"1980","......5143 Aranno",177,163,14,23,21,2,1,1,0,149,140,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5144 Arogno",760,682,78,55,46,9,24,23,1,679,612,67,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5145 Arosio",237,217,20,20,14,6,5,5,0,209,195,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1980","......5146 Astano",209,194,15,44,42,2,16,16,0,149,136,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5147 Barbengo",632,515,117,114,102,12,4,3,1,503,407,96,2,2,0,4,0,4,0,0,0,2,0,2,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0
"1980","......5148 Bedano",731,532,199,65,62,3,7,7,0,647,459,188,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,2,5,2,0,2,0,0,0,1,0,1,0,0,0
"1980","......5149 Bedigliora",349,313,36,28,26,2,5,5,0,313,280,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5150 Bidogno",293,292,1,10,10,0,13,12,1,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5151 Bioggio",981,810,171,109,102,7,16,16,0,833,687,146,1,1,0,2,0,2,2,1,1,0,0,0,0,0,0,14,3,11,3,0,3,0,0,0,0,0,0,1,0,1
"1980","......5153 Bironico",388,355,33,19,19,0,3,3,0,365,332,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5154 Bissone",646,450,196,104,87,17,14,11,3,495,348,147,1,1,0,3,0,3,5,0,5,0,0,0,0,0,0,1,0,1,19,1,18,0,0,0,2,1,1,2,1,1
"1980","......5155 Bogno",94,84,10,8,4,4,0,0,0,86,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5156 Bosco Luganese",213,183,30,31,23,8,1,1,0,181,159,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5158 Breganzona",3444,2640,804,555,492,63,91,84,7,2708,2026,682,18,16,2,16,5,11,6,2,4,7,3,4,1,0,1,12,5,7,10,3,7,0,0,0,7,2,5,13,2,11
"1980","......5159 Breno",172,160,12,24,24,0,1,1,0,146,134,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5160 Brusino Arsizio",374,307,67,53,43,10,4,3,1,308,261,47,1,0,1,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"1980","......5161 Cademario",451,401,50,63,58,5,8,8,0,371,333,38,1,1,0,0,0,0,0,0,0,1,0,1,2,0,2,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0
"1980","......5162 Cadempino",920,619,301,110,103,7,20,16,4,753,485,268,2,2,0,12,5,7,0,0,0,1,1,0,5,5,0,4,2,2,8,0,8,0,0,0,0,0,0,5,0,5
"1980","......5163 Cadro",1012,861,151,109,98,11,14,13,1,874,743,131,0,0,0,5,3,2,1,1,0,0,0,0,0,0,0,3,0,3,3,2,1,0,0,0,0,0,0,3,1,2
"1980","......5164 Cagiallo",459,426,33,70,65,5,8,8,0,375,349,26,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
"1980","......5165 Camignolo",460,432,28,25,25,0,7,7,0,426,398,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1980","......5167 Canobbio",1538,1270,268,102,93,9,19,19,0,1388,1154,234,2,2,0,1,0,1,1,1,0,0,0,0,2,1,1,6,0,6,4,0,4,0,0,0,0,0,0,13,0,13
"1980","......5168 Carabbia",307,247,60,73,68,5,12,11,1,208,163,45,0,0,0,7,4,3,0,0,0,1,0,1,1,0,1,2,0,2,2,0,2,0,0,0,0,0,0,1,1,0
"1980","......5169 Carabietta",71,57,14,18,16,2,3,2,1,48,39,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5170 Carona",443,359,84,143,118,25,11,10,1,272,223,49,2,2,0,6,2,4,0,0,0,3,0,3,0,0,0,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0
"1980","......5171 Caslano",2202,1591,611,401,339,62,48,40,8,1689,1191,498,4,4,0,4,0,4,10,4,6,5,1,4,1,1,0,20,8,12,5,1,4,0,0,0,1,1,0,14,1,13
"1980","......5173 Certara",54,52,2,3,3,0,0,0,0,50,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1980","......5174 Cimadera",77,76,1,3,3,0,1,1,0,73,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5175 Cimo",128,111,17,31,21,10,0,0,0,95,88,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1980","......5176 Comano",1075,969,106,159,143,16,13,13,0,875,794,81,3,3,0,12,9,3,3,0,3,5,3,2,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,1,0,1
"1980","......5177 Corticiasca",99,99,0,2,2,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5178 Croglio",663,525,138,99,91,8,9,7,2,537,423,114,3,3,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,6,0,6,0,0,0,0,0,0,6,1,5
"1980","......5179 Cureggia",78,48,30,38,17,21,1,1,0,38,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1980","......5180 Cureglia",763,639,124,134,112,22,30,25,5,579,493,86,1,1,0,5,2,3,2,2,0,5,0,5,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,1,0,1
"1980","......5181 Curio",288,254,34,56,52,4,13,13,0,215,186,29,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1980","......5182 Davesco-Soragno",707,611,96,55,52,3,18,18,0,623,537,86,1,1,0,3,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,4
"1980","......5183 Fescoggia",72,67,5,1,1,0,2,2,0,67,62,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5184 Gandria",221,185,36,46,38,8,15,13,2,157,134,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5185 Gentilino",985,771,214,150,131,19,26,21,5,773,607,166,3,3,0,7,3,4,0,0,0,6,2,4,0,0,0,3,2,1,8,1,7,0,0,0,1,0,1,8,1,7
"1980","......5186 Grancia",255,167,88,22,21,1,5,5,0,226,140,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1980","......5187 Gravesano",735,576,159,83,73,10,12,10,2,620,489,131,1,1,0,6,0,6,2,0,2,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,7,2,5
"1980","......5188 Iseo",52,45,7,13,11,2,3,2,1,36,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5189 Lamone",1524,879,645,96,92,4,36,31,5,1321,746,575,8,7,1,3,2,1,2,0,2,0,0,0,0,0,0,34,0,34,3,1,2,0,0,0,0,0,0,21,0,21
"1980","......5190 Lopagno",344,300,44,46,39,7,0,0,0,289,257,32,1,1,0,2,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"1980","......5191 Lugaggia",433,378,55,47,43,4,8,8,0,369,324,45,0,0,0,3,2,1,2,0,2,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,1
"1980","......5192 Lugano",27815,18843,8972,3719,2977,742,778,647,131,21929,14931,6998,83,65,18,223,56,167,65,15,50,76,5,71,13,1,12,294,40,254,258,40,218,11,0,11,51,16,35,315,50,265
"1980","......5193 Magliaso",975,782,193,162,135,27,19,18,1,771,622,149,3,3,0,3,2,1,12,2,10,2,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1980","......5194 Manno",787,587,200,59,55,4,18,17,1,697,509,188,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0,5,1,4
"1980","......5195 Maroggia",554,433,121,36,34,2,8,8,0,500,384,116,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,2,0,1,1,0,1,1,0,1,1,0,2,0,2
"1980","......5196 Massagno",5569,3962,1607,674,587,87,174,153,21,4504,3162,1342,14,14,0,21,7,14,5,0,5,11,1,10,4,1,3,71,19,52,43,8,35,3,2,1,3,2,1,42,6,36
"1980","......5197 Melano",856,672,184,79,65,14,6,6,0,755,595,160,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,8,1,7
"1980","......5198 Melide",1337,865,472,215,190,25,21,20,1,1051,644,407,2,2,0,5,3,2,3,1,2,0,0,0,0,0,0,12,2,10,16,2,14,0,0,0,4,0,4,8,1,7
